latitude,longitude,pga_475_overall,pga_2475_overall,pga_475_bg
22.500000000000007,68.49999999999997,0.08591487193450137,0.16496893883165867,0.007852730118958585
22.500000000000007,68.59999999999997,0.08724123764830799,0.16638312648424797,0.008186938572357697
22.500000000000007,68.69999999999996,0.08865311717571316,0.16818811326417363,0.008489381306991254
22.500000000000007,68.79999999999995,0.08977822752891089,0.1694801732796924,0.008757302867229673
22.500000000000007,68.89999999999995,0.09061657065224137,0.17025115881262068,0.008994036632638695
22.500000000000007,68.99999999999994,0.09151132255009625,0.17137414150396443,0.009198962522155789
22.500000000000007,69.09999999999994,0.09212929439331594,0.17198164334520452,0.009374938235442332
22.500000000000007,69.19999999999993,0.09250043079709042,0.17212056792781164,0.009524016515309361
22.500000000000007,69.29999999999993,0.09299119840440677,0.17270239792168401,0.009650419617983982
22.500000000000007,69.39999999999992,0.09329870123862703,0.17291010804794305,0.0097599607603568
22.500000000000007,69.49999999999991,0.09345065624158405,0.17278433126762474,0.009855646682135642
22.500000000000007,69.59999999999991,0.09379207673265567,0.17320436488019306,0.00993839211034947
22.500000000000007,69.6999999999999,0.09400377403075456,0.17333216042557092,0.010009435379258037
22.500000000000007,69.7999999999999,0.09408633811249052,0.17317400128691668,0.01006770509440844
22.500000000000007,69.89999999999989,0.09435340471456184,0.1735702850190196,0.01011000339965631
22.500000000000007,69.99999999999989,0.09446485143434437,0.1736598533615067,0.010133719970213216
22.500000000000007,70.09999999999988,0.09439860328845477,0.1734216535189785,0.010134658720690207
22.500000000000007,70.19999999999987,0.09444966593684993,0.17366975603836776,0.010107409852186252
22.500000000000007,70.29999999999987,0.0942679474094995,0.17352726174128183,0.010048137784952912
22.500000000000007,70.39999999999986,0.09382279618410448,0.17295236216812543,0.009952420560767844
22.500000000000007,70.49999999999986,0.09341012208631701,0.17274959648570853,0.009815461704182425
22.500000000000007,70.59999999999985,0.09267852549180523,0.1720237002618654,0.009634966077544676
22.500000000000007,70.69999999999985,0.09160357409514304,0.17072392738909853,0.00940858283625859
22.500000000000007,70.79999999999984,0.0905104604026957,0.16969316261264972,0.00913100129022272
22.500000000000007,70.89999999999984,0.08905524658312348,0.16802653921498367,0.008806851552363689
22.500000000000007,70.99999999999983,0.0871833678697734,0.16563227600243893,0.00843356592716314
22.500000000000007,71.09999999999982,0.08516991071151608,0.1631917863534297,0.00799812869524781
22.500000000000007,71.19999999999982,0.08233951713914218,0.15908618291285512,0.007483939749526282
22.500000000000007,71.29999999999981,0.0778719241667432,0.15156473429571443,0.00686394213350358
22.500000000000007,71.3999999999998,0.07046171838043883,0.13757545274090843,0.0061578291326837
22.500000000000007,71.4999999999998,0.05859407367861822,0.1126280248366817,0.005452996324242931
22.60000000000001,68.0,0.06436748354132023,0.12558757987440705,0.005496072721902631
22.60000000000001,68.1,0.07445029712468147,0.1457941986894071,0.0062141514966155284
22.60000000000001,68.19999999999999,0.08020702804076277,0.15598169052731864,0.006898444214737603
22.60000000000001,68.29999999999998,0.08366540648947945,0.16129855450745445,0.007485223285592239
22.60000000000001,68.39999999999998,0.08640356397634359,0.16524930561889428,0.007987924199460065
22.60000000000001,68.49999999999997,0.08868234110045393,0.16825721849517217,0.008440112935703717
22.60000000000001,68.59999999999997,0.09069160679491818,0.170807032993674,0.008855073403129568
22.60000000000001,68.69999999999996,0.09272702159264762,0.17361050314079463,0.009238409300027672
22.60000000000001,68.79999999999995,0.09446774681815581,0.17590396002392258,0.009582748043828065
22.60000000000001,68.89999999999995,0.0958480296793721,0.1775731518139984,0.009881079751808054
22.60000000000001,68.99999999999994,0.09708388501906948,0.1791824838408197,0.010133991216231472
22.60000000000001,69.09999999999994,0.09796271915702962,0.18016817505798466,0.010345516965539923
22.60000000000001,69.19999999999993,0.09854465060855414,0.18063162063143556,0.010521129166613736
22.60000000000001,69.29999999999993,0.09911560928458056,0.18126481891611088,0.010667931197435566
22.60000000000001,69.39999999999992,0.09951192540919471,0.18156701729218508,0.010794702270925684
22.60000000000001,69.49999999999991,0.09977815470588938,0.1816079224755843,0.010906400739025506
22.60000000000001,69.59999999999991,0.10016459520780237,0.1820084691211738,0.011005637238052146
22.60000000000001,69.6999999999999,0.10046209839968182,0.1822172658059491,0.011093551282123193
